arquivo,tipo_sistema,com_regulador,sem_aterramento,condicao_aterramento,tipo_falta,local_falta,m1,t_falta,800_I_pico_A,800_I_pico_B,800_I_pico_C,800_I_pico_max,800_V_min,800_V_max,818_I_pico_A,818_I_pico_B,818_I_pico_C,818_I_pico_max,818_V_min,818_V_max,820_I_pico_A,820_I_pico_B,820_I_pico_C,820_I_pico_max,820_V_min,820_V_max,822_I_pico_A,822_I_pico_B,822_I_pico_C,822_I_pico_max,822_V_min,822_V_max,800_I0,800_I1,800_I2,818_I0,818_I1,818_I2,820_I0,820_I1,820_I2,822_I0,822_I1,822_I2
Qualificacao_SR__R_820_Meio_-_Falta_AB__m10p99_py,T2F,True,False,COM Aterramento,AB,Barra 820,0.99,0.25,36.811887614820186,71.16880939748953,37.22309423928741,71.16880939748953,25523.26288729376,26078.513403725905,22.439204874021677,109.86003417611586,112.33880776706972,112.33880776706972,10030.55588051978,14230.171588391451,9.84559371168902,8.876971971886995,10.034635235503558,10.034635235503558,8077.938332171756,13189.215366203556,9.837634976131909,8.87362215456208,10.031065792203243,10.031065792203243,8054.17786730572,13114.369259848321,0.010679614178628402,41.427427715084136,29.724689121068888,4.280065770701078e-13,73.73798445918484,54.025851274724715,7.14382674923792e-14,6.964203494080813,2.0119843373291806,4.35058867058609e-14,6.958943505708528,2.010478303946863
Qualificacao_SR__R_820_Meio_-_Falta_ABC__m10p01_py,T2F,True,False,COM Aterramento,ABC,Barra 820,0.01,0.25,100.22762863765682,82.59711296117473,91.34633802355837,100.22762863765682,25612.020431585264,25691.386207449155,185.31296410910204,157.17253730701512,146.80391372287824,185.31296410910204,9453.813873573235,10425.050176601833,8.853516141456854,8.877052770925369,10.034722433208788,10.034722433208788,9253.403909279663,9984.835923373807,8.850158036133841,8.87368648232945,10.031145744529624,10.031145744529624,9227.725336173758,9928.219278726621,0.00917317029282134,86.27160051103633,4.965730958374185,1.4509615932696644e-12,154.90009197810343,8.774829233632808,7.84691657283086e-14,6.368162701059333,0.3019822514401298,1.8722689666715245e-13,6.363329612414062,0.3017594532460819
Qualificacao_SR__R_820_Meio_-_Falta_ABC__m10p50_py,T2F,True,False,COM Aterramento,ABC,Barra 820,0.5,0.25,86.32491617300963,76.93934363339076,80.84658832635098,86.32491617300963,25689.233352918018,25707.916799502662,159.77741623080996,139.76067606888,137.44794743378122,159.77741623080996,9751.8489915153,10889.722813591181,8.853441794388463,8.87698346611259,10.034691086168195,10.034691086168195,8612.211893436373,8722.26123519479,8.85009237168937,8.873625424034792,10.031118012968886,10.031118012968886,8574.489042474082,8672.78479053623,0.00936560324544483,77.39308219672012,1.001792906954714,1.2710685198998413e-12,138.84833265422807,1.6337806134339197,3.2303059842436227e-14,5.775372445620965,0.048758815289407766,9.391305625735549e-14,5.770997961752751,0.048730644411147966
Qualificacao_SR__R_820_Meio_-_Falta_ABC__m10p99_py,T2F,True,False,COM Aterramento,ABC,Barra 820,0.99,0.25,75.8779962360735,72.09927865942758,72.56114687254535,75.8779962360735,25691.919758551354,25749.947328936076,140.28434587771102,126.6308090152178,129.08719495788532,140.28434587771102,9997.736252263072,11264.26094590233,8.853369633606855,8.876916218740734,10.03465994469585,10.03465994469585,7778.212830899478,8187.896594477143,8.850028892456471,8.873566422268407,10.03109048682501,10.03109048682501,7734.07529681453,8165.269503796147,0.009522298222165677,70.32819418949616,1.8496972944164576,7.394387472598656e-13,126.08079740018039,3.5575479642473016,7.653194647756942e-14,5.305763283380671,0.15259692938370856,1.7512143075746012e-13,5.301752329030024,0.1524708835827354
Qualificacao_SR__R_820_Meio_-_Falta_AC__m10p01_py,T2F,True,False,COM Aterramento,AC,Barra 820,0.01,0.25,49.28129024134762,42.02785726550722,88.79479744441936,88.79479744441936,25447.736844596104,26107.722170557263,142.84936790888847,20.11767537305407,132.92097504379882,142.84936790888847,9610.589475808672,13682.615227849506,8.853497531229175,8.880284682751148,10.034768739941459,10.034768739941459,9313.109582954827,13391.78470403248,8.850139432976995,8.875233261009516,10.031192033602533,10.031192033602533,9273.925432009066,13349.38092090628,0.00928795582281351,47.724610615824204,36.21996224051976,2.2363682788432985e-13,85.08241130949173,65.64605476337358,6.911577994330731e-14,7.4289627569135845,1.6042028756807307,6.169768611980637e-14,7.423324131080043,1.602986641229822
Qualificacao_SR__R_820_Meio_-_Falta_AC__m10p50_py,T2F,True,False,COM Aterramento,AC,Barra 820,0.5,0.25,44.85566465073892,39.210026468739244,80.63842057874864,80.63842057874864,25498.545197912652,26077.59635836771,129.6295647421413,20.133829957342364,120.70217831101999,129.6295647421413,9843.59698914453,13546.612016093422,8.85342819620513,8.892237118222013,10.034745457228732,10.034745457228732,8623.211712713162,13544.273030884144,8.850078778655226,8.886693421794602,10.031172363266277,10.031172363266277,8587.50900464635,13500.244127707765,0.009432330223280713,44.290071503267626,32.56447758709139,4.3094708182254164e-14,78.9093931818018,59.02497429458464,7.66107876611122e-14,7.226752380747373,1.9397353616008213,1.0639085733355819e-13,7.221278480988289,1.9382669223612587
Qualificacao_SR__R_820_Meio_-_Falta_AC__m10p99_py,T2F,True,False,COM Aterramento,AC,Barra 820,0.99,0.25,41.156950757587694,36.82981978567625,73.78243887432647,73.78243887432647,25544.03497754394,26076.500545489722,118.52215784916882,20.336114634955266,110.44868588569835,118.52215784916882,10079.631603444552,13447.306603877754,8.853360734044275,9.001893099477954,10.034722145413049,10.034722145413049,8034.285128824689,13667.493171741027,8.850019996341302,8.995097954800318,10.031152663948708,10.031152663948708,8001.501223683038,13622.06851190009,0.009555999734805571,41.36782473784565,29.46454994543776,2.9081179260346494e-13,73.65689068556473,53.41041267995353,3.848887019377639e-14,7.065138589494165,2.219850419537955,3.694224365184592e-14,7.059798234525995,2.218173055571928
Qualificacao_SR__R_820_Meio_-_Falta_BC__m10p01_py,T2F,True,False,COM Aterramento,BC,Barra 820,0.01,0.25,100.33964833203507,49.159027194252495,52.682760920993516,100.33964833203507,25373.62796966171,26096.994922625996,157.00725164598828,155.884290211069,22.686859557942878,157.00725164598828,10435.64805202192,14331.725904330264,8.991171839464705,8.877041814819997,10.03477916745728,10.03477916745728,9994.98757504805,13932.819105996108,8.987544300765444,8.873675530381485,10.031202465070812,10.031202465070812,9938.310903957625,13877.123987178722,0.009927329056170142,51.3858480586199,39.690655744012936,8.534578690686709e-13,91.67072028400189,71.79006410756135,6.43042266320431e-14,7.677865658703187,1.6283399908981675,7.003167782490094e-14,7.672036897335233,1.627096721918299
Qualificacao_SR__R_820_Meio_-_Falta_BC__m10p50_py,T2F,True,False,COM Aterramento,BC,Barra 820,0.5,0.25,86.41416776558007,42.33961345665714,45.816347733040175,86.41416776558007,25486.266478256064,26094.649552989755,135.21666379276473,134.0942017121819,22.686792664994172,135.21666379276473,10899.806489774495,14210.571477209614,9.007785298958748,8.876970299835508,10.034757344237265,10.034757344237265,8730.337610384802,13556.696384803292,9.004145004736166,8.873612262751559,10.031184255088547,10.031184255088547,8680.814431007788,13504.26369215544,0.010046586077173963,45.08131221053525,33.38984915593543,6.414176145278297e-13,80.25276909052126,60.37692760516841,2.4284096694309056e-14,7.261635488095843,1.8939022377388628,5.339012132792246e-14,7.256132233368333,1.8924560018597336
Qualificacao_SR__R_820_Meio_-_Falta_BC__m10p99_py,T2F,True,False,COM Aterramento,BC,Barra 820,0.99,0.25,75.95073477024927,37.24969373468208,40.67912748033336,75.95073477024927,25570.98795208098,26093.239553039846,118.85286703963814,117.72991475883963,22.686726020962777,118.85286703963814,11273.789949343127,14126.285958313925,9.021497145308583,8.876900946556523,10.03473564824098,10.03473564824098,7784.793402057536,13288.85772509834,9.017848536822376,8.873551155833317,10.031166172225184,10.031166172225184,7740.618049860122,13238.804459602694,0.010139283977818497,40.34341398742417,28.655043859743408,2.0593825454263871e-13,71.67247319557518,51.80047257776331,8.950598163574225e-15,6.950815144167793,2.1258614807682656,9.615554100127935e-14,6.9455561004892274,2.124238548077011
Qualificacao_SR__R_822_-_Falta_AB_py,T2F,True,False,COM Aterramento,AB,Barra 822,0.5,0.1608,71.20151998534487,34.937852665771,38.36991937380903,71.20151998534487,25969.569148821225,26076.942493080936,111.44716461908006,110.29413168415054,22.686779800798575,111.44716461908006,13312.05368995097,13873.533792184395,103.75810729696752,103.43476341091848,10.035467376776863,103.75810729696752,12894.756050877788,13571.786191750063,103.75162300879872,103.43266186968145,10.03189424056548,103.75162300879872,12812.23312894738,13547.688721658762,0.010461742442253456,12.301751468462667,1.6849109907441098,2.2993740646564238e-14,20.760856631335823,3.1180047272242835,2.6281011170174586e-14,9.887047762909127,3.3064396178470545,5.033011044967376e-15,9.882823280783374,3.3066268457032066
Qualificacao_SR__R_822_-_Falta_ABC_py,T2F,True,False,COM Aterramento,ABC,Barra 822,0.5,0.1592,71.1360730765869,69.66567824131592,68.67198474225717,71.1360730765869,25929.297839356055,26064.984061943516,131.3547278103837,120.4773732135606,124.86417808733158,131.3547278103837,13151.359616239532,13807.672149646982,123.81616387953666,113.79555645963134,118.24229977801242,123.81616387953666,12804.609562847125,13274.191175180833,123.81114109090836,113.79097437462809,118.23765469606133,123.81114109090836,12751.78995830047,13198.231168978784,0.010074740150336372,12.66472122156555,0.8585423880274172,1.2754632448601208e-14,21.73711789995593,1.7373275988856591,1.432144669219779e-14,10.643905445054456,1.892332518851237,9.533850561226496e-15,10.640511457474798,1.8924231680458519
Qualificacao_SR__R_822_-_Falta_AC_py,T2F,True,False,COM Aterramento,AC,Barra 822,0.5,0.1595,39.40595519000764,35.63050311172863,70.46716933813603,70.46716933813603,25978.18143503467,26064.120089826127,113.19078994229132,20.40456188631893,105.49619950240901,113.19078994229132,13321.364059866559,13889.234770841334,105.45898360207468,9.076873048686908,101.97226140211274,105.45898360207468,12832.371824777227,13425.205833754546,105.45524737548021,9.07000542663343,101.96741587212345,105.45524737548021,12756.51236529139,13372.405110104826,0.012022325364233285,12.96916516177997,1.2502860552835273,4.9977084032115215e-14,22.362933654334544,2.31886150555984,1.2976054009553149e-14,11.303607560355006,2.493754003468818,1.4074506684859869e-14,11.300411901854234,2.4938208292852764
Qualificacao_SR__R_822_-_Falta_BC_py,T2F,True,False,COM Aterramento,BC,Barra 822,0.5,0.15940000000000001,35.494842565589245,68.32981343795889,35.79433973712968,68.32981343795889,25946.780511822955,26083.114460749217,22.350301722183104,105.50147291978442,107.85742734111417,107.85742734111417,13056.614183770056,13805.76937784838,9.757909655321274,99.86978456323914,101.26737014905243,101.26737014905243,12671.893889350302,13291.477684136762,9.749969980290947,99.86437467958714,101.26452002608015,101.26452002608015,12610.779226369032,13225.116305107973,0.010765651722799462,12.793327398214084,1.210930516630507,4.3106909978029495e-15,21.800427687146207,2.325307328125144,1.008342231396758e-14,10.773489073648372,2.5152849517197318,2.4456734626292802e-14,10.769893424736788,2.515385234001162
Qualificacao_SR__R_822_Meio_-_Falta_AB__m10p01_py,T2F,True,False,COM Aterramento,AB,Barra 822,0.01,0.25,36.7466852834672,71.03390995601077,37.157152888589636,71.03390995601077,25524.263262373806,26078.16768210454,22.432748857963016,109.65013936683611,112.12805702510362,112.12805702510362,10036.389537084791,14228.0665594684,9.845812432703779,104.29789806425555,105.68226045091227,105.68226045091227,8068.598765038476,13182.901350203812,9.833811318388554,8.873690358362229,10.031096925326482,10.031096925326482,8040.015236575334,13106.94127072215,0.010679721787223553,41.35844755516938,29.658822401812287,8.272730268086063e-14,73.61405675797823,53.90633544287046,1.459257892667112e-13,64.85863824818715,56.23824236484731,2.4278681978712893e-15,6.95303811098498,2.012626253045901
Qualificacao_SR__R_822_Meio_-_Falta_AB__m10p50_py,T2F,True,False,COM Aterramento,AB,Barra 822,0.5,0.25,36.113823281213556,69.66700852924248,36.467721766094094,69.66700852924248,25534.305586549282,26076.667466639152,22.391211509765164,107.55294579148556,109.96911409021396,109.96911409021396,10093.820875546367,14204.915759704038,9.801576320611504,102.05953835659554,103.4505965215937,103.4505965215937,8144.622902008899,13156.369490468878,9.78963984108997,8.873651464813095,10.031076622049794,10.031076622049794,7879.717898101143,13021.764386255401,0.010680746367061818,40.66552002906567,28.98542610113102,4.591667681496435e-13,72.37051468522974,52.68450141271897,2.0074840847823423e-13,63.5525569875669,54.96398287731944,1.0741085019148344e-13,6.885851924716703,2.0367150047856377
Qualificacao_SR__R_822_Meio_-_Falta_AB__m10p99_py,T2F,True,False,COM Aterramento,AB,Barra 822,0.99,0.25,35.50650349696891,68.35552386170826,35.80743462618507,68.35552386170826,25544.055827676755,26076.48091116824,22.350755162480233,105.54069634836688,107.89823405192908,107.89823405192908,10150.56802520833,14183.373727450844,9.758654582300126,99.91229371651367,101.30987267661578,101.30987267661578,8221.032956519874,13132.384040278252,9.746782015095757,8.873613639249582,10.031056429869206,10.031056429869206,7725.875863966297,12940.101272795824,0.010681751400370414,40.00048249079613,28.33950174194178,6.78228249894931e-14,71.17694985577,51.51251216904589,1.1229672803977733e-13,62.29944137265786,53.74170362264912,1.1065378762058753e-13,6.821222366652306,2.060283652230814
Qualificacao_SR__R_822_Meio_-_Falta_ABC__m10p01_py,T2F,True,False,COM Aterramento,ABC,Barra 822,0.01,0.25,75.64466664733534,71.98383916156298,72.37177539969528,75.64466664733534,25692.026865806056,25751.198927530982,139.84589481136277,126.33295676448108,128.88542319142897,139.84589481136277,10003.499807320482,11272.801735240957,132.70184218522635,119.89857739858356,122.45581008287722,132.70184218522635,7765.249560431179,8180.492902257245,8.85010185807198,8.873634327344387,10.031121705821318,10.031121705821318,7712.320661555914,8153.208939001536,0.009525906385053998,70.16583369334582,1.9037458010587631,1.546054204516886e-13,125.78742816156158,3.655559884897662,5.825680146286933e-14,119.36072250199209,3.661082567192762,6.486878579773371e-14,5.290581363001593,0.15615343475577542
Qualificacao_SR__R_822_Meio_-_Falta_ABC__m10p50_py,T2F,True,False,COM Aterramento,ABC,Barra 822,0.5,0.25,73.33502123824148,70.81419917389579,70.48763139098622,73.33502123824148,25692.836124626214,25763.144149227202,135.50390677088905,123.34305632068605,126.8645338501557,135.50390677088905,10059.606885475428,11355.322007894476,128.1585417334278,116.7826868599112,120.33802422836538,128.1585417334278,7944.768337454798,8269.411511348238,8.85005635481197,8.873591903510656,10.031102409633334,10.031102409633334,7468.379287483734,8016.730356810337,0.00956113919554902,68.54567578710743,2.4319516095020495,2.359933869813091e-13,122.8622199049362,4.612441439990644,2.1744878030032883e-13,116.29822102099519,4.668706116174664,1.2898037457442566e-13,5.165101430664425,0.19719617219484872
Qualificacao_SR__R_822_Meio_-_Falta_ABC__m10p99_py,T2F,True,False,COM Aterramento,ABC,Barra 822,0.99,0.25,71.17768875030073,69.68777614586456,68.70659704892456,71.17768875030073,25693.890450098632,25774.19346152103,131.43347160274675,120.53180862255664,124.90287631502012,131.43347160274675,10113.671207514475,11433.438146864206,123.89957590284533,113.85309156234234,118.28322762258969,123.89957590284533,8043.784974929875,8354.327931251208,8.85001201350825,8.873550570808568,10.031083221918287,10.031083221918287,7240.696452112694,7885.337571759531,0.009594674801417588,67.01114819383058,2.9107492123008702,1.4060051095210069e-13,120.09187355865782,5.4788431056896245,1.6980501346528285e-13,113.39800398492686,5.580275232695075,1.376368518718867e-13,5.046308469039691,0.23433328581641996
Qualificacao_SR__R_822_Meio_-_Falta_AC__m10p01_py,T2F,True,False,COM Aterramento,AC,Barra 822,0.01,0.25,41.071231198724995,36.77333882121142,73.62187508669194,73.62187508669194,25545.12474687196,26076.53088886144,118.26271892883257,20.34196511865983,110.2080610707638,118.26271892883257,10085.57812812196,13445.143862305556,110.73421414896201,9.008520854768449,107.03998294208061,110.73421414896201,8024.705148087866,13669.038295360315,8.850093077463534,8.998277012946946,10.03118408779119,10.03118408779119,7987.13383909715,13625.192696815953,0.00955891022772102,41.298960913035096,29.391715654443807,2.4823840933142837e-13,73.53311069317888,53.27848184940078,3.615321380928016e-14,64.6640899119291,55.71057061786278,3.539984990857197e-14,7.056019373707565,2.2250562567585805
Qualificacao_SR__R_822_Meio_-_Falta_AC__m10p50_py,T2F,True,False,COM Aterramento,AC,Barra 822,0.5,0.25,40.22734588211426,36.1953833164125,72.02460248910334,72.02460248910334,25555.710974545105,26076.724851184328,115.69452099222767,20.373001770379602,107.80232365489205,115.69452099222767,10144.505506065836,13423.908087590522,108.0634758250166,9.042367723347647,104.47419262900485,108.0634758250166,8098.951317369774,13628.97144486842,8.850048901180728,9.032109037923508,10.031167196409612,10.031167196409612,7826.100979454588,13659.553769201315,0.00958761378885039,40.6070726006854,28.678461593010898,3.043942925063671e-13,72.29086000931746,51.98665892681048,6.65080325825204e-14,63.36195789842512,54.360663383651186,9.994232902377632e-14,7.012298916774263,2.3025047149619238
Qualificacao_SR__R_822_Meio_-_Falta_AC__m10p99_py,T2F,True,False,COM Aterramento,AC,Barra 822,0.99,0.25,39.42146708538641,35.64144312823237,70.4969608814305,70.4969608814305,25565.990802063658,26076.904476751228,113.23853132170147,20.403687963115136,105.53542591423415,113.23853132170147,10202.80768237026,13404.505648716475,105.50942588908896,9.076104472718141,102.0207764728597,105.50942588908896,8174.030966577322,13591.665933037608,8.850005869531955,9.06583102669712,10.031150403027242,10.031150403027242,7671.480325904038,13692.145917638944,0.009615186917796989,39.943073193518856,27.994469992969844,7.747433641925582e-14,71.09860778219539,50.747843396333124,3.757156856303919e-14,62.112706073621865,53.066142332071514,2.0309766178341343e-14,6.9710362565286506,2.3765020405860278
Qualificacao_SR__R_822_Meio_-_Falta_BC__m10p01_py,T2F,True,False,COM Aterramento,BC,Barra 822,0.01,0.25,75.71704600642441,37.13619343265682,40.564980136574384,75.71704600642441,25572.87685368552,26093.195647122095,118.48779467663317,117.36422474470248,22.686839676433983,118.48779467663317,11282.317112252453,14124.4191351052,111.13008593327314,110.81598263456897,10.035489673780635,111.13008593327314,7771.804583038261,13283.998917825205,9.018263397402078,8.873619001328656,10.031197637728608,10.031197637728608,7718.830773685623,13232.95549347352,0.010141359189833945,40.237530543390704,28.549069567266468,7.766515244762345e-13,71.4807222115084,51.60847977609345,1.4678848426901552e-13,62.68567080639937,53.93535827449049,4.647662273572072e-14,6.938383006590792,2.129936445386618
Qualificacao_SR__R_822_Meio_-_Falta_BC__m10p50_py,T2F,True,False,COM Aterramento,BC,Barra 822,0.5,0.25,73.4038364421513,36.008973971534616,39.43972540391124,73.4038364421513,25591.350286651308,26092.163884822716,114.88064344087103,113.74217602779177,22.686781235825105,114.88064344087103,11364.685455500801,14104.217365660821,107.35396943482715,107.0351612092987,10.035468824357368,107.35396943482715,7951.317516840948,13269.481985381766,9.021932026420153,8.87357589343961,10.031181123717262,10.031181123717262,7474.536403250795,13167.97674505455,0.010161071793771853,39.18299754124318,27.494815407370222,1.5406475302931336e-13,69.57318513870423,49.698778013301705,1.4700209992230024e-13,60.68969892193356,51.93857155203146,3.5528370347727884e-14,6.857441221369994,2.1946922596142913
Qualificacao_SR__R_822_Meio_-_Falta_BC__m10p99_py,T2F,True,False,COM Aterramento,BC,Barra 822,0.99,0.25,71.2432003416351,34.95815645121578,38.390072382547764,71.2432003416351,25608.621074686995,26091.24814886051,111.51209340852782,110.35948254087968,22.686723017333758,111.51209340852782,11442.652304089685,14085.71662314127,103.8270169615059,103.50382276374522,10.035448081815218,103.8270169615059,8121.824480030287,13257.038469126397,9.02540134174509,8.873533879917819,10.031164716669245,10.031164716669245,7246.530153412604,13107.928685686957,0.010179654883329777,38.198313002106495,26.510406214559357,9.69213890705855e-14,67.79202936582861,47.91559724263481,2.1379758110717606e-13,58.825943988783024,50.074068384353424,1.0605790869300939e-13,6.781938964099321,2.256062963403811
Qualificacao_SR__Sem_Falta_py,T2F,True,False,COM Aterramento,Normal,Indefinido,0.5,0.25,13.148576215277547,13.317266746808842,12.212646836522255,13.317266746808842,26058.261027525547,26077.055242023554,22.724887151764058,20.123344831520047,22.686107324317106,22.724887151764058,13610.20292003548,13822.579217310353,10.008555952181867,8.883185953093449,10.034773597934308,10.034773597934308,13292.279044208308,13352.392884174886,10.00047742881246,8.876469307215864,10.0312005048978,10.0312005048978,13216.872753284337,13315.678286648048,0.01072781619855614,11.767401645166652,0.08656894351911314,3.7341069555972605e-14,20.090330615795047,0.04811995682091388,1.7349186175370347e-14,8.867534793042916,0.021583348337236567,1.1712136709275758e-14,8.860818092615553,0.021573534008504508
Qualificacao_SR_sem_terra__A_818_1_-_Falta_A_py,T2F,True,True,SEM Aterramento,Normal,Barra 818.1,0.5,0.25,13.157970737019069,13.328732009720937,12.211901014020969,13.328732009720937,26058.298105760023,26077.034051349125,22.741086124802667,20.12982771736873,22.686014292598216,22.741086124802667,13610.203689586391,13822.165305006596,10.008276443475067,8.883026613002409,10.03478307849989,10.03478307849989,13291.880601634948,13352.395155310112,10.000198081004042,8.876310086893344,10.03120997931846,10.03120997931846,13216.47694316805,13315.680902496211,2.0489288826014577e-14,11.77135471610859,0.09040400871950274,3.438880847220485e-14,20.097062288562714,0.05176380684338639,1.6833786484262107e-14,8.867429843123208,0.02158960534284482,1.1934538910164824e-14,8.86071322195191,0.021579666289530196
Qualificacao_SR_sem_terra__A_818_2_-_Falta_A_py,T2F,True,True,SEM Aterramento,Normal,Barra 818.2,0.5,0.25,13.157968659835419,13.329422458012967,12.218842786764943,13.329422458012967,26058.280586344597,26076.987950081602,22.72376445362577,20.12310664972014,22.68604962097435,22.72376445362577,13610.077044134583,13822.16370158662,10.008060430460878,8.883080839338538,10.034747951597227,10.034747951597227,13291.87940075323,13352.26493619966,9.999982254113224,8.876364272344116,10.031174860836018,10.031174860836018,13216.475299505455,13315.550318340356,1.8456286772669558e-14,11.775157003150444,0.0871796438459561,4.596078982957633e-14,20.089772456719643,0.04830056420481186,1.2084159825059348e-14,8.8672882743026,0.02175352633505621,1.6877986787424515e-14,8.860571760646943,0.021743548538100975
Qualificacao_SR_sem_terra__A_820_-_Falta_A_py,T2F,True,True,SEM Aterramento,Normal,Barra 820,0.5,0.25,13.157346064620182,13.328735346586523,12.211502392064004,13.328735346586523,26058.29548819666,26077.03498206731,22.739952207770404,20.129297523632445,22.686033494357268,22.739952207770404,13610.204839768572,13822.196431310016,10.008016354336402,8.882906311839845,10.034787144731968,10.034787144731968,13291.531079068052,13352.405061971422,9.999938181937443,8.876189876223156,10.031214043101862,10.031214043101862,13216.129301870898,13315.6912012193,4.046014499914536e-14,11.77108945960952,0.09008694815204311,5.068759529799322e-14,20.096602269747027,0.05137740418655846,1.9051605381525114e-14,8.867323721945683,0.021628319160412097,1.2076904249607843e-14,8.860607180886724,0.021618252648177756
Qualificacao_SR_sem_terra__A_822_-_Falta_A_py,T2F,True,True,SEM Aterramento,Normal,Barra 822,0.5,0.25,13.15725922754135,13.328735804903626,12.211446680797744,13.328735804903626,26058.29512219551,26077.035112445654,22.7397942184812,20.129224026207655,22.68603613888967,22.7397942184812,13610.205272324787,13822.200730087094,10.0240533478882,8.88938411306303,10.034684684394596,10.034684684394596,13291.53950112233,13352.405720413048,10.015973315393786,8.882669338585465,10.031111459410363,10.031111459410363,13216.026495523165,13315.693957221169,3.8661558594687236e-14,11.771052513422251,0.09004290566560248,2.0132044179869503e-14,20.096538223013305,0.05132421853661318,2.608349487985222e-14,8.87396899349327,0.019870791050271886,2.7271240001144644e-14,8.867250930549693,0.019870080464342257
Qualificacao_SR_sem_terra__Sem_Falta_py,T2F,True,True,SEM Aterramento,Normal,Indefinido,0.5,0.25,13.149744094866314,13.328733497298597,12.20548428153645,13.328733497298597,26058.260298546298,26077.052699746757,22.724879760895867,20.123345852662922,22.686102966264592,22.724879760895867,13610.203208031007,13822.577309887809,10.008552690957549,8.883186402065892,10.034771664115397,10.034771664115397,13292.277209951548,13352.393105745808,10.000474170779004,8.876469755843319,10.031198571669453,10.031198571669453,13216.87092942951,13315.67849877741,1.303859667586427e-14,11.767442966225978,0.08653445408310749,2.3356822163260462e-14,20.0903271801487,0.04812314215999702,8.881784197001252e-16,8.86753327404494,0.021585470499436425,1.1061694785201228e-14,8.860816574769302,0.021575654548000468
