tempo_s,V_A,V_B,V_C,I_A,I_B,I_C
0.29450000000000004,-12190.488718501374,14151.112349388655,-1960.6236304558208,-22.91140479849104,172.4568654491635,-149.54546065067362
0.29455000000000003,-12402.151372811246,14085.708043190725,-1683.5566699288609,-26.27964513976663,173.7062338319248,-147.42658869215933
0.29460000000000003,-12609.499231978887,14015.400877369972,-1405.9016449213912,-29.638542919982,174.89389734453775,-145.25535442455683
0.29465,-12812.288583487512,13940.010635038707,-1127.7220510625566,-32.986917816835394,176.01943802143532,-143.03252020460098
0.2947,-13010.559458434904,13859.705070390833,-849.1456114487003,-36.32356605714537,177.08240459555225,-140.75883853840807
0.29475,-13204.230518551274,13774.526857694978,-570.2963386179117,-39.647317410852864,178.08248872577656,-138.4351713149249
0.2948,-13393.143514721467,13684.352001295838,-291.2084860302446,-42.95697081786135,179.0192877545257,-136.06231693666552
0.29485,-13577.37437447682,13589.39857238103,-12.024197341948875,-46.251368974022995,179.8924676761473,-133.64109870212548
0.2949,-13756.73867789083,13489.603628202607,267.13505026844484,-49.529341882370964,180.70176555193825,-131.17242366956853
0.29495,-13931.192667530808,13384.960060837835,546.2326072908968,-52.78969332044342,181.44682891994634,-128.65713559950404
0.29500000000000004,-14100.78323192159,13275.64167233498,825.1415602020727,-56.03131571565671,182.127439143825,-126.09612342816953
0.29505000000000003,-14265.253453526168,13161.550327939069,1103.7031262198689,-59.25302134542517,182.74335042227935,-123.49032907685555
0.29510000000000003,-14424.731789347696,13042.791971939445,1381.9398180581259,-62.4536557201785,183.29430687365885,-120.84065115348172
0.29515,-14579.084317202964,12919.428290415675,1659.656027454017,-65.63213707535853,183.78016918232814,-118.14803210697104
0.2952,-14728.184442591031,12791.429462173246,1936.754981101114,-68.7872713426666,184.2007177516011,-115.41344640893581
0.29525,-14872.150112833286,12658.93070741288,2213.2194061200867,-71.91796512612963,184.55581865383542,-112.63785352770726
0.2953,-15010.771364711682,12521.898912114219,2488.8724533133027,-75.02313643030531,184.84536822551476,-109.82223179521094
0.29535,-15144.041230072162,12380.433464627387,2763.6077661764666,-78.10161524355102,185.0692139108664,-106.96759866731684
0.2954,-15272.020058523773,12234.587105446997,3037.4329538240877,-81.15236399257226,185.22732926081426,-104.07496526824329
0.29545,-15394.460385476355,12084.340721879938,3310.1196643591084,-84.17428973088312,185.31962861496845,-101.14533888408685
0.29550000000000004,-15511.50792788577,11929.866626993522,3581.641301669973,-87.16628027844536,185.34606788467534,-98.17978760623141
0.29555000000000003,-15623.03665073,11771.118017604773,3851.918633917741,-90.12732653849424,185.3066863679678,-95.17935982947515
0.29560000000000003,-15728.960745281984,11608.158823312246,4120.801922776791,-93.05634375887598,185.20143672572365,-92.14509296684906
0.29565,-15829.372925975676,11441.163211133318,4388.209715663567,-95.95228850102312,185.03039634707918,-89.07810784605765
0.2957,-15924.106956798974,11270.004230621182,4654.102727012955,-98.81415754803118,184.7936311816936,-85.97947363366399
0.29575,-16013.185934689407,11094.88702748057,4918.298908057747,-101.64090726069054,184.4911763219754,-82.85026906128641
0.2958,-16096.627125252446,10915.865068381883,5180.762057732733,-104.43154979067069,184.1232048996514,-79.69165510898218
0.29585,-16174.263699557632,10732.871066355583,5441.392634077274,-107.18508518349775,183.6898031443544,-76.50471796085827
0.2959,-16246.238878052967,10546.147419266346,5700.0914596745615,-109.90053972610282,183.1911225618876,-73.29058283578618
0.29595,-16312.392410917346,10355.661380102632,5956.731031714996,-112.57695244807219,182.62738797726854,-70.05043552919811
0.29600000000000004,-16372.742116884732,10161.433886716908,6211.3082310802265,-115.21335158822323,181.99873499170437,-66.78538340348268
0.29605000000000004,-16427.335212858325,9963.693544435186,6463.641669347335,-117.808835667092,181.3054317234482,-63.496596056357944
0.29610000000000003,-16476.013438995724,9762.339119287297,6713.674320644065,-120.3624538066486,180.54772340293889,-60.185269596291946
0.29615,-16518.88446248737,9557.533180047369,6961.351283386725,-122.87329499544747,179.72583881388368,-56.852543818437844
0.2962,-16555.907867855938,9349.363828231048,7206.54404058238,-125.34051018747402,178.8401275680404,-53.499617380567926
0.29625,-16586.960711390748,9137.82392088359,7449.13679147505,-127.7631647141591,177.89086055939876,-50.12769584524127
0.2963,-16612.233434881386,8923.072639568747,7689.16079629067,-130.1404299572626,176.87838408035597,-46.73795412309501
0.29635,-16631.525298382145,8705.141494241328,7926.38380512851,-132.47148107239062,175.80308587213426,-43.331604799745385
0.2964,-16644.91203952633,8484.101937103374,8160.810103420065,-134.75542944541232,174.66529797145498,-39.9098685260443
0.29645,-16652.45096607233,8260.085912732564,8392.365054345897,-136.9915227937797,173.46547233264903,-36.473949538871054
0.29650000000000004,-16653.983995449205,8033.078720113474,8620.905276350537,-139.17894978859297,172.2040130063447,-33.02506321775346
0.29655000000000004,-16649.653320337376,7803.278654636838,8846.374666723617,-141.31689811266233,170.88135306629596,-29.564454953635273
0.29660000000000003,-16639.425156830173,7570.666582143087,9068.758575718139,-143.40466771536828,169.49800891883987,-26.093341203473244
0.29665,-16623.203558450015,7335.3571040056595,9287.846455482926,-145.44147452206622,168.05441715517856,-22.61294263311412
0.2967,-16601.17820466904,7097.496890522371,9503.681315192456,-147.42659591551632,166.55112452867598,-19.12452861316128
0.29675,-16573.180631720254,6857.046493865574,9716.134138907393,-149.35935885882293,164.98867253951857,-15.629313680697267
0.2968,-16539.311403363346,6614.188284772094,9925.123119650418,-151.2390386552484,163.36756953569747,-12.128530880450773
0.29685,-16499.603274519177,6369.024982002016,10130.578293582408,-153.06498851864532,161.68845281865921,-8.623464300015465
0.2969,-16453.969193307927,6121.495760166799,10332.47343421204,-154.83655901450567,159.9518778034061,-5.115318788901982
0.29695,-16402.5425295249,5871.89510248108,10530.647428120072,-156.55311096344198,158.1584582491475,-1.6053472857070765
0.29700000000000004,-16345.274842224013,5620.164517253142,10725.110326052116,-158.21404679662365,156.30887768380117,1.9051691128208181
0.29705000000000004,-16282.160582529692,5366.401861966515,10915.758721648996,-159.81876050691685,154.40373055555477,5.415029951360418
0.29710000000000003,-16213.342301792263,5110.811455473383,11102.530847408807,-161.36670331656242,152.4437365747526,8.922966741808134
0.29715,-16138.672680071368,4853.3448385775255,11285.327842587603,-162.85730671104923,150.4295930919212,12.427713619126328
0.2972,-16058.328769041833,4594.151819269031,11464.176950869918,-164.2900397833125,148.36197312607143,15.928066657239295
0.29725,-15972.280040625468,4333.389308803959,11638.890732921689,-165.66442409467064,146.24166994111525,19.42275415355374
0.2973,-15880.497482123004,4071.0017697951334,11809.49571343065,-166.9799246004639,144.0693947816255,22.910529818836725
0.29735,-15783.15319206207,3807.233620573478,11975.919572593588,-168.23610504855597,141.84592406358118,26.390180984973338
0.2974,-15680.152086167649,3542.0860762430675,12138.066011031407,-169.43253025842313,139.57208015786674,29.8604501005548
0.29745,-15571.560087617292,3275.6738448819556,12295.886243843615,-170.56872384269508,137.2486203040772,33.32010353861636
0.2975,-15457.52185894401,3008.120087742849,12449.401772310463,-171.6443403105839,134.8764131853901,36.76792712519227
0.29755000000000004,-15337.881954504765,2739.4729489639003,12598.409006650896,-172.65897352525295,132.4562865234646,40.20268700178684
0.29760000000000003,-15212.867994427519,2469.8693400009856,12742.998655536772,-173.61223530209682,129.98908023498046,43.623155067114745
0.29765,-15082.444416081404,2199.3914380158903,12883.05297917566,-174.5038462791788,127.47571655769785,47.028129721479395
0.2977,-14946.602357427608,1928.0957068237312,13018.506651713491,-175.3334405825406,124.91703919718363,50.416401385355364
0.29775,-14805.530300147871,1656.1854376809965,13149.344863575508,-176.10073058842312,122.3139848710493,53.78674571737233
0.2978,-14659.149055927239,1383.6048927170593,13275.544164317464,-176.8054779511804,119.66748834299736,57.1379896081815
0.29785,-14507.546749219056,1110.585991421192,13396.960758903464,-177.44738502347317,116.97844567058995,60.46893935288169
0.2979,-14350.858098033917,837.1785604512777,13513.679538686167,-178.02625254550884,114.24786809872263,63.778384446784536
0.29795,-14188.98107363414,563.4143641814861,13625.566710553716,-178.54187617938592,111.4766893602425,67.06518681914196
0.298,-14022.13365037864,289.51670441719926,13732.61694705961,-178.99405199143231,108.66588929054532,70.32816270088554
0.29805000000000004,-13850.27893732829,15.49886055519427,13834.780077868,-179.382641752818,105.81651129123416,73.5661304615823
0.29810000000000003,-13673.478721592894,-258.582731961806,13932.06145464591,-179.70749208665202,102.92950780305883,76.77798428359182
0.29815,-13491.877523493553,-532.464233938155,14024.341758518858,-179.968497432471,100.00594531085896,79.96255212161056
0.2982,-13305.424465951033,-806.2548666910484,14111.679333724833,-180.16555911424666,97.0468643921933,83.11869472205203
0.29825,-13114.269751060103,-1079.7215413025588,14193.991293440544,-180.29860310829824,94.0532736386923,86.2453294696045
