tempo_s,V_A,V_B,V_C,I_A,I_B,I_C
0.4559,15276.254668254285,17801.35458045968,-33077.60924871393,-99.03473351192241,29.73558309813808,69.2991504137836
0.45595,14719.645894423058,18308.285844673846,-33027.93173909687,-98.54074284200624,27.82792464824632,70.7128181937592
0.456,14157.797969009767,18808.63169362141,-32966.42966263109,-98.01174120576168,25.910379185150408,72.10136202061048
0.45605,13590.929445525095,19302.377052355958,-32893.306497881014,-97.4479166863575,23.983627927740148,73.46428875861659
0.4561,13019.222546127798,19789.180612614033,-32808.4031587418,-96.8494695076617,22.048355538903195,74.8011139687577
0.45615,12442.899187211484,20269.038625045672,-32711.93781225712,-96.21661236137804,20.105249491466214,76.111362869911
0.4562,11862.14624480727,20741.6079801506,-32603.75422495786,-95.5495700522532,18.155000293300663,77.39456975895169
0.45625000000000004,11277.186934696174,21206.896751592907,-32484.083686289025,-94.84857962743494,16.198300733944162,78.65027889349001
0.45630000000000004,10688.212880082463,21664.560477040744,-32352.773357123184,-94.11389007089562,14.235846122382537,79.87804394851229
0.45635000000000003,10095.449492657386,22114.61861932702,-32210.06811198433,-93.34576251960516,12.268333632237953,81.07742888736638
0.45640000000000003,9499.090741421987,22556.726509649492,-32055.817251071418,-92.54446976128972,10.296462371401208,82.24800738988765
0.45645,8899.365815513682,22990.91440611714,-31890.28022163079,-91.71029661158879,8.32093287662585,83.38936373496215
0.4565,8296.470095786812,23416.83813647303,-31713.308232259795,-90.84353935444277,6.342447119541174,84.50109223490067
0.45655,7690.635290339513,23834.538940025,-31525.174230364417,-89.94450600315228,4.361707948625469,85.58279805452587
0.4566,7082.059932756712,24243.673078592834,-31325.733011349486,-89.01351594769802,2.3794192259636686,86.63409672173356
0.45665,6470.9759020017045,24644.293304097668,-31115.26920609929,-88.05089999202829,0.3962851335124128,87.65461485851496
0.4567,5857.58553868317,25036.05649776134,-30893.64203644445,-87.05700010358092,-1.5869896315015508,88.64398973508155
0.45675000000000004,5242.121209384495,25419.026668991497,-30661.14787837592,-86.03216948493728,-3.5697004937776136,89.601869978714
0.45680000000000004,4624.786894370472,25792.862408734374,-30417.649303104765,-84.97677215510004,-5.551142955538257,90.5279151106374
0.45685000000000003,4005.81721990686,26157.63817513628,-30163.45539504313,-83.89118319445889,-7.530613062085004,91.42179625654292
0.45690000000000003,3385.416322224305,26513.01519924421,-29898.431521468534,-82.7757882236039,-9.507407464153406,92.28319568775643
0.45695,2763.820397244929,26859.078350041247,-29622.89874728612,-81.6309835879618,-11.480823891093829,93.11180747905468
0.457,2141.235159241376,27195.49144923738,-29336.726608478693,-80.45717601129144,-13.450161102082784,93.90733711337327
0.45705,1517.8958981316039,27522.350336916672,-29040.24623504823,-79.25478254800876,-15.41471950291068,94.66950205091861
0.4571,894.0110245399118,27839.321469187373,-28733.332493727277,-78.02423038714912,-17.37380100523285,95.39803139238103
0.45715,269.814664865801,28146.51145153775,-28416.326116403503,-76.76595677968817,-19.32670962209653,96.09266640178373
0.4572,-354.4838847459349,28443.59039352537,-28089.106508779347,-75.48040871540206,-21.272751454159817,96.75316016956094
0.45725000000000005,-978.6498655821887,28730.67478874763,-27752.0249231654,-74.16804302470476,-23.211235109115513,97.37927813381937
0.45730000000000004,-1602.4749891949552,29007.43938632621,-27404.96439713117,-72.82932591392412,-25.141471821233072,97.97079773515631
0.45735000000000003,-2225.7239856055935,29274.01035165676,-27048.2863660511,-71.46473306466444,-27.062775836712174,98.52750890137575
0.45740000000000003,-2848.1885966334944,29530.067132003718,-26681.878535370084,-70.07474930231542,-28.974464454303064,99.04921375661749
0.45745,-3469.6354422369245,29775.74598878824,-26306.110546551205,-68.65986846777001,-30.87585854254261,99.5357270103117
0.4575,-4089.8548420216985,30010.731056742068,-25920.876214720298,-67.22059327430327,-32.76628246800024,99.98687574230262
0.45755,-4708.616132264426,30235.168587262488,-25526.552454998044,-65.75743509813775,-34.645064629200185,100.40249972733707
0.4576,-5325.7095273211,30448.74818580958,-25123.03865848838,-64.27091375505307,-36.51153747207735,100.78245122712949
0.45765,-5940.905425895334,30651.625285395723,-24710.719859500343,-62.76155745523881,-38.36503786076171,101.12659531599967
0.4577,-6553.9961157817015,30843.49598982647,-24289.499874044726,-61.22990241211979,-40.20490724550153,101.43480965762038
0.45775000000000005,-7164.75261022969,31024.524402716903,-23859.771792487092,-59.67649284531154,-42.0304919523478,101.70698479765852
0.45780000000000004,-7772.968823657263,31194.413403771217,-23421.44458011391,-58.10188067753194,-43.84114331575922,101.94302399329021
0.45785000000000003,-8378.418564769758,31353.33605373283,-22974.917488963052,-56.50662533044791,-45.63621808054977,102.14284341099679
0.45790000000000003,-8980.895696485648,31501.001832002865,-22520.10613551712,-54.891293628598575,-47.41507840275511,102.30637203135272
0.45795,-9580.178171480902,31637.59283981775,-22057.41466833682,-53.25645946818331,-49.177092308874826,102.43355177705725
0.458,-10176.060563723497,31762.825719142198,-21586.765155418645,-51.602703694489556,-50.92163374217486,102.52433743666363
0.45805,-10768.323571639945,31876.890778946512,-21108.56720730653,-49.93061390604752,-52.648082873871665,102.57869677991839
0.4581,-11356.764805830031,31979.512928407552,-20622.74812257747,-48.24078415553923,-54.355826315707425,102.59661047124578
0.45815,-11941.16676574315,32070.88995642976,-20129.72319068653,-46.533814848028555,-56.04425731183729,102.57807215986492
0.4582,-12521.330190319744,32150.7554031063,-19629.425212786522,-44.810312476004185,-57.71277595358349,102.5230884295868
0.45825000000000005,-13097.041224444403,32219.314736993438,-19122.273512549007,-43.0708893466076,-59.360789460830276,102.43167880743697
0.45830000000000004,-13668.101979545232,32276.309862430826,-18608.207882885574,-41.31616352907312,-60.987712258564514,102.30387578763683
0.45835000000000004,-14234.30399103141,32321.95406281661,-18087.65007178508,-39.54675841507825,-62.59296634222809,102.13972475730542
0.45840000000000003,-14795.45095188837,32355.998016888057,-17560.547064999657,-37.76330269646896,-64.17598136238998,101.9392840588581
0.45845,-15351.338757349275,32378.662028497827,-17027.32327114852,-35.96643002240888,-65.73619486716173,101.70262488956973
0.4585,-15901.774967032305,32389.706573030515,-16487.93160599811,-34.15677880356205,-67.2730525484435,101.42983135200474
0.45855,-16446.558518839985,32389.358165415917,-15942.799646575882,-32.334992002095035,-68.78600834185313,101.12100034394733
0.4586,-16985.501463560166,32377.38751301146,-15391.886049451217,-30.501716915424602,-70.27452471181215,100.7762416272359
0.45865,-17518.407152068543,32354.027334692782,-14835.620182624185,-28.657604839466792,-71.73807280479059,100.3956776442566
0.4587,-18045.090463244414,32319.058361515396,-14273.967898270921,-26.80331105861809,-73.1761326078875,99.97944366650479
0.45875000000000005,-18565.361176789796,32272.719655241697,-13707.358478451812,-24.939494313373167,-74.58819320328634,99.52768751665872
0.45880000000000004,-19079.03665001453,32214.80212510151,-13135.765475086911,-23.066816871325564,-75.97375289269681,99.04056976402168
0.45885000000000004,-19585.93252658111,32145.550579951978,-12559.618053370805,-21.1859440505336,-77.33231936853767,98.51826341907045
